degree distribution (probability density function of the degree in logarithmic bins) 
4.3867	0.392005
6	0.0774616
7	0.0481274
8.93349	0.0679088
11.4581	0.0229349
13.843	0.0175054
17.7059	0.0151177
22.6864	0.0075775
28.3205	0.00397868
35.5556	0.00328193
40	0.000193106

degree distribution (degree-occurrences) 
4	0.249
5	0.157
6	0.101
7	0.079
8	0.0483333
9	0.053
10	0.039
11	0.0323333
12	0.0273333
13	0.0223333
14	0.0216667
15	0.0133333
16	0.0163333
17	0.0113333
18	0.017
19	0.00966667
20	0.008
21	0.0103333
22	0.0103333
23	0.00533333
24	0.008
25	0.00533333
26	0.00466667
27	0.00466667
28	0.00433333
29	0.006
30	0.00266667
31	0.00366667
32	0.00366667
33	0.004
34	0.003
35	0.002
36	0.00333333
37	0.00333333
38	0.00366667
39	0.004
40	0.002


--------------------------------------
community distribution (size-occurrences)
30	0.0428571
31	0.0428571
32	0.0428571
33	0.0428571
34	0.0571429
35	0.0285714
36	0.0571429
37	0.0571429
38	0.0428571
39	0.0428571
41	0.0428571
42	0.0428571
44	0.0571429
45	0.0142857
46	0.0428571
47	0.0142857
48	0.0285714
49	0.0714286
50	0.0285714
51	0.0142857
53	0.0142857
54	0.0428571
55	0.0142857
56	0.0142857
57	0.0142857
58	0.0285714
60	0.0428571
67	0.0142857


--------------------------------------
mixing parameter
0	0.048
0.0909091	0.000333333
0.110977	0.0113333
0.137995	0.071
0.165977	0.123
0.184625	0.08
0.205525	0.334
0.248191	0.273
0.272439	0.007
0.286006	0.0326667
0.333333	0.0166667
0.375	0.000666667
0.4	0.00133333
0.5	0.001

--------------------------------------
