1	6 
2	12 
3	18 
4	9 
5	19 
6	20 
7	13 
8	19 
9	5 
10	8 
11	6 
12	14 
13	5 
14	5 
15	13 
16	14 
17	17 
18	10 
19	17 
20	23 
21	2 
22	20 
23	11 
24	19 
25	17 
26	2 
27	20 
28	9 
29	8 
30	2 
31	2 
32	22 
33	5 
34	2 
35	21 
36	19 
37	19 
38	19 
39	22 
40	7 
41	16 
42	17 
43	7 
44	5 
45	18 
46	7 
47	23 
48	13 
49	16 
50	9 
51	6 
52	15 
53	16 
54	15 
55	21 
56	17 
57	8 
58	5 
59	8 
60	9 
61	8 
62	6 
63	3 
64	9 
65	5 
66	12 
67	22 
68	2 
69	15 
70	18 
71	13 
72	16 
73	12 
74	18 
75	1 
76	8 
77	20 
78	12 
79	6 
80	3 
81	14 
82	14 
83	21 
84	8 
85	5 
86	16 
87	18 
88	4 
89	20 
90	14 
91	11 
92	8 
93	19 
94	14 
95	2 
96	10 
97	1 
98	21 
99	5 
100	5 
101	15 
102	11 
103	8 
104	6 
105	17 
106	7 
107	15 
108	15 
109	13 
110	19 
111	8 
112	20 
113	19 
114	23 
115	3 
116	16 
117	20 
118	3 
119	23 
120	23 
121	4 
122	12 
123	15 
124	2 
125	8 
126	16 
127	9 
128	3 
129	8 
130	3 
131	4 
132	12 
133	12 
134	9 
135	18 
136	9 
137	20 
138	5 
139	14 
140	18 
141	11 
142	7 
143	8 
144	6 
145	19 
146	22 
147	17 
148	4 
149	13 
150	17 
151	6 
152	1 
153	10 
154	12 
155	8 
156	14 
157	22 
158	9 
159	13 
160	13 
161	12 
162	15 
163	14 
164	9 
165	21 
166	1 
167	6 
168	15 
169	8 
170	8 
171	19 
172	9 
173	14 
174	6 
175	2 
176	16 
177	14 
178	1 
179	5 
180	12 
181	12 
182	17 
183	1 
184	2 
185	8 
186	3 
187	3 
188	2 
189	21 
190	7 
191	16 
192	6 
193	1 
194	22 
195	21 
196	8 
197	21 
198	7 
199	21 
200	7 
201	16 
202	4 
203	22 
204	1 
205	4 
206	4 
207	13 
208	13 
209	16 
210	6 
211	7 
212	14 
213	12 
214	20 
215	6 
216	8 
217	4 
218	1 
219	19 
220	2 
221	14 
222	19 
223	3 
224	21 
225	3 
226	18 
227	9 
228	14 
229	14 
230	23 
231	6 
232	10 
233	2 
234	3 
235	8 
236	3 
237	14 
238	16 
239	7 
240	2 
241	20 
242	19 
243	16 
244	19 
245	10 
246	20 
247	3 
248	17 
249	15 
250	7 
251	7 
252	19 
253	13 
254	12 
255	13 
256	1 
257	16 
258	10 
259	8 
260	5 
261	17 
262	8 
263	16 
264	7 
265	10 
266	23 
267	20 
268	14 
269	10 
270	18 
271	14 
272	23 
273	6 
274	18 
275	3 
276	21 
277	19 
278	14 
279	18 
280	10 
281	7 
282	14 
283	14 
284	15 
285	8 
286	7 
287	20 
288	18 
289	13 
290	21 
291	17 
292	23 
293	16 
294	5 
295	22 
296	5 
297	16 
298	12 
299	19 
300	21 
301	23 
302	7 
303	14 
304	2 
305	14 
306	6 
307	18 
308	2 
309	7 
310	6 
311	11 
312	7 
313	11 
314	22 
315	19 
316	18 
317	11 
318	22 
319	23 
320	13 
321	15 
322	5 
323	15 
324	6 
325	13 
326	3 
327	4 
328	10 
329	13 
330	18 
331	13 
332	15 
333	3 
334	15 
335	9 
336	5 
337	3 
338	16 
339	18 
340	20 
341	17 
342	17 
343	13 
344	11 
345	15 
346	23 
347	3 
348	21 
349	20 
350	15 
351	17 
352	20 
353	8 
354	17 
355	5 
356	14 
357	17 
358	12 
359	6 
360	5 
361	11 
362	5 
363	10 
364	4 
365	6 
366	20 
367	5 
368	17 
369	5 
370	2 
371	7 
372	19 
373	13 
374	5 
375	6 
376	12 
377	12 
378	9 
379	20 
380	22 
381	15 
382	18 
383	23 
384	12 
385	12 
386	12 
387	6 
388	21 
389	2 
390	4 
391	3 
392	12 
393	15 
394	22 
395	3 
396	3 
397	18 
398	13 
399	21 
400	13 
401	14 
402	9 
403	8 
404	21 
405	6 
406	16 
407	22 
408	20 
409	21 
410	17 
411	23 
412	5 
413	7 
414	18 
415	2 
416	17 
417	17 
418	5 
419	23 
420	9 
421	17 
422	17 
423	15 
424	6 
425	20 
426	23 
427	7 
428	14 
429	8 
430	11 
431	11 
432	11 
433	13 
434	17 
435	22 
436	20 
437	16 
438	15 
439	6 
440	10 
441	10 
442	15 
443	7 
444	1 
445	2 
446	20 
447	10 
448	5 
449	15 
450	4 
451	3 
452	21 
453	5 
454	5 
455	12 
456	13 
457	17 
458	5 
459	1 
460	18 
461	23 
462	9 
463	4 
464	15 
465	2 
466	1 
467	23 
468	16 
469	15 
470	5 
471	16 
472	13 
473	11 
474	7 
475	8 
476	22 
477	20 
478	16 
479	11 
480	22 
481	11 
482	6 
483	12 
484	17 
485	19 
486	17 
487	22 
488	14 
489	20 
490	16 
491	6 
492	8 
493	20 
494	19 
495	4 
496	4 
497	21 
498	23 
499	22 
500	19 
501	1 
502	10 
503	2 
504	1 
505	2 
506	6 
507	14 
508	1 
509	19 
510	17 
511	8 
512	23 
513	4 
514	8 
515	4 
516	11 
517	13 
518	9 
519	7 
520	16 
521	18 
522	15 
523	7 
524	16 
525	17 
526	18 
527	19 
528	20 
529	13 
530	20 
531	14 
532	22 
533	17 
534	14 
535	21 
536	17 
537	14 
538	8 
539	13 
540	3 
541	18 
542	17 
543	17 
544	23 
545	3 
546	18 
547	23 
548	16 
549	7 
550	8 
551	4 
552	4 
553	17 
