1	231
1	923
1	959
1	993
2	721
2	949
2	975
2	993
3	865
3	947
3	956
3	990
4	253
4	789
4	905
4	944
5	8
5	855
5	870
5	972
6	671
6	800
6	935
6	965
7	630
7	645
7	859
7	991
8	5
8	366
8	509
8	971
9	100
9	614
9	734
9	966
10	514
10	538
10	971
10	994
11	318
11	740
11	964
11	976
12	283
12	534
12	827
12	887
13	588
13	950
13	966
13	979
14	230
14	470
14	950
14	966
15	71
15	580
15	859
15	913
16	90
16	587
16	926
16	983
17	286
17	939
17	983
17	989
18	715
18	837
18	911
18	992
19	410
19	697
19	846
19	983
20	47
20	301
20	319
20	990
21	856
21	877
21	932
21	969
22	408
22	640
22	935
22	951
23	403
23	696
23	718
23	912
24	627
24	909
24	918
24	971
25	248
25	421
25	957
25	989
26	175
26	228
26	233
26	969
27	530
27	639
27	795
27	935
28	691
28	778
28	787
28	873
29	511
29	720
29	834
29	1000
30	560
30	719
30	729
30	856
31	547
31	589
31	877
31	969
32	693
32	888
32	908
32	957
33	142
33	588
33	801
33	925
34	589
34	642
34	748
34	969
35	404
35	761
35	806
35	967
36	904
36	918
36	972
36	997
37	299
37	451
37	921
37	997
38	422
38	815
38	875
38	971
39	813
39	836
39	868
39	882
40	722
40	763
40	987
40	996
41	72
41	669
41	897
41	970
42	510
42	697
42	754
42	848
43	251
43	880
43	904
43	996
44	296
44	950
44	966
44	999
45	135
45	521
45	735
45	791
46	427
46	657
46	820
46	987
47	20
47	272
47	419
47	959
48	207
48	472
48	500
48	645
49	437
49	592
49	720
49	970
50	402
50	800
50	804
50	954
51	964
51	985
51	989
51	993
52	442
52	460
52	737
52	998
53	478
53	504
53	970
53	981
54	680
54	793
54	853
54	998
55	759
55	890
55	915
55	955
56	484
56	739
56	898
56	989
57	550
57	771
57	884
57	924
58	260
58	950
58	952
58	962
59	262
59	779
59	810
59	974
60	661
60	863
60	922
60	954
61	170
61	429
61	974
61	994
62	800
62	923
62	959
62	978
63	223
63	491
63	564
63	986
64	618
64	849
64	905
64	922
65	100
65	483
65	968
65	979
66	572
66	588
66	975
66	984
67	407
67	487
67	957
67	966
68	184
68	415
68	891
68	932
69	506
69	793
69	929
69	998
70	140
70	865
70	871
70	947
71	15
71	833
71	879
71	991
72	41
72	570
72	718
72	981
73	392
73	857
73	975
73	984
74	717
74	876
74	967
74	990
75	723
75	919
75	988
75	997
76	579
76	819
76	860
76	1000
77	408
77	704
77	958
77	973
78	580
78	630
78	746
78	847
79	676
79	844
79	933
79	959
80	660
80	774
80	892
80	939
81	299
81	631
81	862
81	940
82	619
82	785
82	862
82	926
83	165
83	212
83	535
83	890
84	685
84	914
84	922
84	994
85	777
85	925
85	968
85	977
86	868
86	897
86	916
86	985
87	753
87	947
87	990
87	995
88	694
88	883
88	897
88	960
89	477
89	713
89	958
89	973
90	16
90	356
90	534
90	852
91	361
91	585
91	900
91	980
92	169
92	891
92	914
92	968
93	644
93	760
93	927
93	997
94	139
94	855
94	862
94	926
95	501
95	719
95	856
95	969
96	676
96	757
96	943
96	992
97	117
97	723
97	819
97	988
98	197
98	782
98	890
98	982
99	765
99	845
99	886
99	950
100	9
100	65
100	968
100	979
101	700
101	863
101	885
101	931
102	597
102	728
102	903
102	980
103	401
103	771
103	860
103	977
104	740
104	908
104	985
104	993
105	434
105	732
105	898
105	943
106	309
106	347
106	987
106	996
107	700
107	811
107	928
107	998
108	393
108	928
108	931
108	998
109	400
109	576
109	714
109	879
110	775
110	927
110	971
110	989
111	685
111	891
111	924
111	942
112	550
112	866
112	951
112	958
113	244
113	897
113	971
113	997
114	498
114	822
114	867
114	960
115	540
115	660
115	780
115	893
116	468
116	802
116	862
116	981
117	97
117	637
117	904
117	965
118	326
118	556
118	662
118	917
119	272
119	680
119	767
119	822
120	467
120	544
120	867
120	965
121	513
121	751
121	835
121	960
122	672
122	746
122	826
122	984
123	168
123	741
123	906
123	998
124	748
124	893
124	932
124	937
125	720
125	860
125	884
125	963
126	585
126	666
126	765
126	916
127	814
127	830
127	873
127	954
128	186
128	917
128	971
128	986
129	433
129	974
129	994
129	1000
130	678
130	893
130	899
130	986
131	390
131	876
131	883
131	930
132	782
132	826
132	949
132	984
133	652
133	782
133	949
133	984
134	624
134	648
134	707
134	905
135	45
135	700
135	708
135	995
136	692
136	787
136	796
136	863
137	366
137	444
137	953
137	973
138	883
138	962
138	966
138	979
139	94
139	607
139	763
139	855
140	70
140	226
140	519
140	967
141	285
141	711
141	718
141	980
142	33
142	264
142	519
142	996
143	216
143	316
143	914
143	1000
144	872
144	933
144	964
144	985
145	888
145	927
145	970
145	971
146	559
146	728
146	813
146	836
147	246
147	841
147	983
147	989
148	567
148	804
148	879
148	930
149	539
149	804
149	833
149	991
150	261
150	478
150	525
150	898
151	482
151	778
151	959
151	976
152	566
152	643
152	941
152	999
153	565
153	833
153	878
153	992
154	161
154	392
154	623
154	975
155	632
155	963
155	994
155	1000
156	411
156	727
156	786
156	887
157	678
157	758
157	799
157	957
158	705
158	817
158	922
158	944
159	289
159	331
159	539
159	991
160	687
160	713
160	743
160	991
161	154
161	844
161	949
161	984
162	928
162	931
162	992
162	998
163	271
163	507
163	684
163	806
164	335
164	789
164	863
164	999
165	83
165	890
165	915
165	982
166	585
166	654
166	741
166	985
167	231
167	657
167	978
167	985
168	123
168	695
168	700
168	929
169	92
169	963
169	974
169	1000
170	61
170	839
170	860
170	994
171	815
171	888
171	918
171	971
172	775
172	881
172	944
172	954
173	786
173	887
173	925
173	940
174	959
174	964
174	978
174	993
175	26
175	250
175	937
175	969
176	765
176	854
176	868
176	970
177	587
177	628
177	786
177	823
178	218
178	938
178	946
178	988
179	588
179	703
179	720
179	966
180	392
180	562
180	638
180	984
181	385
181	847
181	857
181	984
182	354
182	362
182	553
182	989
183	654
183	756
183	946
183	999
184	68
184	829
184	937
184	968
185	884
185	891
185	994
185	1000
186	128
186	832
186	872
186	892
187	889
187	896
187	917
187	986
188	510
188	856
188	937
188	969
189	817
189	890
189	915
189	982
190	832
190	841
190	987
190	996
191	238
191	406
191	548
191	970
192	740
192	870
192	933
192	978
193	667
193	938
193	988
193	999
194	449
194	559
194	693
194	813
195	404
195	750
195	890
195	982
196	216
196	797
196	973
196	977
197	98
197	679
197	912
197	915
198	657
198	689
198	910
198	987
199	224
199	679
199	761
199	982
200	302
200	838
200	880
200	996
201	587
201	658
201	794
201	981
202	744
202	876
202	883
202	929
203	809
203	852
203	882
203	957
204	643
204	938
204	946
204	958
205	598
205	768
205	930
205	978
206	768
206	883
206	889
206	998
207	48
207	833
207	859
207	963
208	529
208	879
208	913
208	966
209	658
209	868
209	904
209	981
210	661
210	844
210	959
210	993
211	281
211	413
211	658
211	996
212	83
212	228
212	587
212	752
213	782
213	941
213	975
213	984
214	235
214	637
214	710
214	958
215	770
215	851
215	985
215	993
216	143
216	196
216	942
216	974
217	612
217	768
217	843
217	930
218	178
218	590
218	899
218	988
218	999
219	714
219	807
219	808
219	972
219	997
220	389
220	877
220	932
220	953
220	969
221	727
221	821
221	823
221	855
221	940
222	716
222	870
222	947
222	971
222	997
223	63
223	788
223	892
223	893
223	986
224	199
224	577
224	829
224	915
224	982
225	555
225	774
225	872
225	874
225	899
226	140
226	708
226	850
226	947
226	995
227	420
227	774
227	778
227	789
227	792
228	26
228	212
228	730
228	926
228	940
229	507
229	730
229	790
229	807
229	862
230	14
230	301
230	319
230	653
230	680
231	1
231	167
231	543
231	985
231	993
232	353
232	611
232	934
232	961
232	992
233	26
233	445
233	609
233	937
233	969
234	446
234	564
234	662
234	874
234	986
235	214
235	659
235	685
235	963
235	994
236	774
236	872
236	917
236	974
236	986
237	401
237	664
237	671
237	920
237	940
238	191
238	916
238	924
238	970
238	981
239	281
239	719
239	762
239	910
239	987
240	589
240	877
240	932
240	937
240	945
241	267
241	762
241	953
241	955
241	973
242	760
242	766
242	967
242	971
242	997
243	709
243	765
243	935
243	970
243	981
244	113
244	509
244	889
244	927
244	997
245	741
245	837
245	911
245	934
245	961
246	147
246	904
246	953
246	965
246	973
247	395
247	652
247	893
247	898
247	986
248	25
248	382
248	697
248	770
248	939
249	731
249	891
249	928
249	929
249	998
250	175
250	302
250	605
250	824
250	996
251	43
251	880
251	899
251	987
251	996
252	482
252	760
252	927
252	972
252	997
253	4
253	325
253	373
253	400
253	833
254	535
254	721
254	949
254	975
254	984
255	517
255	529
255	630
255	913
255	924
256	352
256	919
256	938
256	941
256	999
257	512
257	601
257	802
257	897
257	981
258	288
258	644
258	936
258	943
258	992
259	603
259	735
259	775
259	977
259	1000
260	58
260	495
260	886
260	925
260	968
261	150
261	672
261	709
261	939
261	983
262	59
262	339
262	772
262	834
262	914
263	570
263	854
263	868
263	916
263	928
264	142
264	374
264	629
264	832
264	996
265	773
265	873
265	907
265	934
265	943
266	292
266	426
266	461
266	618
266	1000
267	241
267	681
267	866
267	905
267	955
268	619
268	635
268	820
268	926
268	945
269	805
269	816
269	878
269	907
269	992
270	391
270	764
270	947
270	990
270	995
271	163
271	356
271	920
271	926
271	957
272	47
272	119
272	512
272	564
272	653
273	634
273	683
273	712
273	923
273	985
274	423
274	785
274	947
274	990
274	995
275	774
275	857
275	893
275	917
275	986
276	753
276	761
276	818
276	890
276	961
277	850
277	870
277	927
277	971
277	972
278	606
278	684
278	786
278	827
278	920
279	288
279	638
279	781
279	865
279	918
280	644
280	883
280	943
280	961
280	992
281	211
281	239
281	880
281	885
281	987
282	587
282	619
282	855
282	945
282	990
283	12
283	468
283	507
283	537
283	945
284	449
284	793
284	853
284	894
284	998
285	141
285	492
285	884
285	994
285	1000
286	17
286	820
286	824
286	987
286	996
287	710
287	717
287	821
287	951
287	958
288	258
288	279
288	788
288	990
288	995
289	159
289	343
289	634
289	913
289	991
290	399
290	409
290	753
290	855
290	982
291	583
291	633
291	668
291	803
291	939
292	266
292	383
292	544
292	584
292	902
293	570
293	747
293	850
293	916
293	970
294	362
294	796
294	948
294	962
294	980
295	407
295	809
295	813
295	927
295	957
296	44
296	622
296	966
296	968
296	979
297	671
297	709
297	747
297	868
297	970
298	385
298	947
298	949
298	975
298	984
299	37
299	81
299	971
299	972
299	997
300	452
300	577
300	759
300	915
300	945
301	20
301	230
301	528
301	618
301	729
302	200
302	250
302	746
302	880
302	996
303	531
303	823
303	855
303	868
303	945
304	829
304	932
304	937
304	969
304	985
305	581
305	635
305	705
305	790
305	855
306	506
306	923
306	965
306	985
306	993
307	591
307	807
307	812
307	956
307	990
308	589
308	628
308	688
308	757
308	864
309	106
309	791
309	820
309	910
309	987
310	482
310	899
310	933
310	976
310	985
311	711
311	783
311	903
311	943
311	980
312	361
312	413
312	474
312	657
312	996
313	711
313	728
313	804
313	900
313	980
314	678
314	743
314	799
314	809
314	957
315	775
315	875
315	972
315	997
315	1000
316	143
316	651
316	956
316	967
316	990
317	718
317	842
317	895
317	912
317	980
318	11
318	690
318	813
318	836
318	908
319	20
319	230
319	515
319	729
319	867
320	571
320	783
320	879
320	991
320	995
321	731
321	885
321	929
321	964
321	998
322	626
322	918
322	952
322	962
322	968
323	449
323	573
323	731
323	894
323	929
324	634
324	724
324	888
324	923
324	993
325	253
325	419
325	743
325	783
325	991
326	118
326	333
326	612
326	835
326	986
327	687
327	694
327	701
327	930
327	955
328	837
328	911
328	926
328	961
328	992
329	571
329	645
329	743
329	987
329	991
330	865
330	956
330	967
330	976
330	995
331	159
331	363
331	539
331	833
331	913
332	885
332	893
332	906
332	931
332	998
333	326
333	396
333	564
333	899
333	905
334	464
334	929
334	931
334	959
334	998
335	164
335	661
335	873
335	905
335	968
336	595
336	796
336	866
336	948
336	968
337	872
337	875
337	892
337	917
337	986
338	601
338	658
338	897
338	969
338	970
339	262
339	776
339	858
339	967
339	990
340	935
340	949
340	953
340	965
340	973
341	395
341	410
341	633
341	668
341	989
342	416
342	417
342	589
342	615
342	846
343	289
343	489
343	831
343	913
343	991
344	404
344	711
344	900
344	903
344	912
345	423
345	695
345	903
345	928
345	929
346	618
346	729
346	822
346	867
346	918
347	106
347	395
347	612
347	893
347	986
348	436
348	753
348	761
348	818
348	982
349	733
349	904
349	934
349	965
349	973
350	522
350	622
350	853
350	906
350	998
351	533
351	636
351	817
351	898
351	939
352	256
352	681
352	710
352	734
352	951
353	232
353	659
353	942
353	977
353	1000
354	182
354	729
354	848
354	983
354	989
355	454
355	791
355	801
355	952
355	968
356	90
356	271
356	735
356	926
356	940
357	633
357	772
357	848
357	898
357	939
358	385
358	721
358	847
358	857
358	975
359	563
359	906
359	964
359	976
359	978
360	626
360	730
360	925
360	950
360	968
361	91
361	312
361	432
361	895
361	912
362	182
362	294
362	367
362	886
362	950
363	331
363	878
363	907
363	943
363	992
364	527
364	567
364	687
364	744
364	769
365	633
365	844
365	851
365	978
365	993
366	8
366	137
366	725
366	965
366	973
367	362
367	767
367	789
367	925
367	968
368	486
368	553
368	812
368	911
368	983
369	614
369	742
369	850
369	948
369	982
370	688
370	779
370	856
370	932
370	969
371	427
371	602
371	689
371	987
371	996
372	918
372	921
372	927
372	971
372	994
373	253
373	575
373	700
373	831
373	991
374	264
374	453
374	845
374	962
374	979
375	417
375	964
375	976
375	978
375	985
376	738
376	826
376	847
376	975
376	984
377	483
377	949
377	975
377	984
377	991
378	692
378	800
378	830
378	905
378	930
379	489
379	951
379	955
379	973
379	989
380	678
380	693
380	749
380	809
380	882
381	800
381	885
381	929
381	931
381	998
382	248
382	749
382	791
382	798
382	995
383	292
383	461
383	498
383	647
383	726
384	663
384	782
384	826
384	960
384	975
385	181
385	298
385	358
385	904
385	949
386	698
386	830
386	949
386	975
386	984
387	696
387	933
387	959
387	964
387	985
388	409
388	497
388	535
388	561
388	963
388	982
389	220
389	503
389	505
389	748
389	953
389	969
390	131
390	496
390	548
390	551
390	582
390	960
391	270
391	554
391	660
391	892
391	896
391	899
392	73
392	154
392	180
392	455
392	563
392	949
393	108
393	695
393	853
393	906
393	951
393	998
394	499
394	799
394	813
394	836
394	842
394	979
395	247
395	341
395	347
395	842
395	872
395	896
396	333
396	787
396	874
396	896
396	899
396	986
397	424
397	474
397	791
397	858
397	947
397	967
398	400
398	456
398	493
398	630
398	645
398	991
399	290
399	561
399	673
399	726
399	883
399	890
400	109
400	253
400	398
400	546
400	879
400	991
401	103
401	237
401	664
401	783
401	814
401	823
402	50
402	800
402	917
402	922
402	948
402	954
403	23
403	641
403	705
403	906
403	914
403	977
404	35
404	195
404	344
404	726
404	806
404	982
405	613
405	838
405	959
405	964
405	976
405	982
406	191
406	471
406	570
406	698
406	709
406	747
407	67
407	295
407	751
407	758
407	842
407	957
408	22
408	77
408	533
408	681
408	953
408	973
409	290
409	388
409	535
409	679
409	682
409	982
410	19
410	341
410	416
410	898
410	919
410	989
411	156
411	426
411	544
411	547
411	653
411	867
412	454
412	621
412	950
412	952
412	966
412	983
413	211
413	312
413	490
413	657
413	820
413	996
414	660
414	785
414	858
414	956
414	967
414	995
415	68
415	595
415	600
415	628
415	937
415	969
416	342
416	410
416	633
416	812
416	898
416	982
417	342
417	375
417	510
417	543
417	672
417	989
418	454
418	845
418	858
418	864
418	919
418	952
419	47
419	325
419	544
419	686
419	729
419	822
420	227
420	745
420	800
420	808
420	944
420	954
421	25
421	484
421	662
421	812
421	841
421	989
422	38
422	646
422	848
422	939
422	983
422	989
423	274
423	345
423	793
423	894
423	931
423	998
424	397
424	851
424	964
424	976
424	978
424	985
425	639
425	725
425	747
425	951
425	958
425	973
426	266
426	411
426	498
426	512
426	584
426	991
427	46
427	371
427	516
427	549
427	987
427	996
428	727
428	752
428	786
428	823
428	828
428	988
429	61
429	685
429	748
429	834
429	974
429	1000
430	599
430	620
430	895
430	900
430	980
430	992
431	432
431	473
431	534
431	895
431	903
431	980
432	361
432	431
432	682
432	895
432	959
432	980
433	129
433	575
433	783
433	831
433	913
433	991
434	105
434	636
434	846
434	939
434	975
434	989
435	567
435	707
435	758
435	809
435	908
435	957
436	348
436	733
436	866
436	951
436	965
436	973
437	49
437	658
437	666
437	823
437	916
437	981
438	606
438	793
438	894
438	928
438	931
438	957
439	724
439	933
439	976
439	978
439	984
439	993
440	758
440	803
440	878
440	936
440	943
440	992
441	837
441	846
441	907
441	934
441	961
441	992
442	52
442	620
442	731
442	928
442	929
442	931
443	639
443	739
443	763
443	880
443	987
443	996
444	137
444	508
444	585
444	643
444	656
444	677
445	233
445	688
445	820
445	829
445	877
445	937
446	234
446	528
446	596
446	825
446	955
446	973
447	608
447	816
447	907
447	911
447	961
447	992
448	621
448	767
448	948
448	950
448	952
448	993
449	194
449	284
449	323
449	894
449	906
449	998
450	649
450	684
450	694
450	843
450	883
450	960
451	37
451	892
451	893
451	896
451	917
451	986
452	300
452	535
452	806
452	915
452	982
452	991
453	374
453	811
453	864
453	890
453	966
453	968
454	355
454	412
454	418
454	864
454	948
454	973
455	392
455	744
455	782
455	949
455	975
455	984
456	398
456	536
456	713
456	831
456	887
456	991
457	525
457	732
457	812
457	900
457	983
457	989
458	502
458	864
458	952
458	962
458	964
458	979
459	704
459	902
459	912
459	941
459	946
459	999
460	52
460	750
460	764
460	956
460	967
460	995
461	266
461	383
461	584
461	822
461	867
461	933
462	661
462	863
462	881
462	903
462	944
462	954
463	465
463	495
463	598
463	901
463	930
463	960
464	334
464	574
464	606
464	929
464	931
464	998
465	463
465	560
465	829
465	931
465	932
465	937
466	570
466	586
466	840
466	938
466	988
466	999
467	120
467	547
467	553
467	653
467	729
467	867
468	116
468	283
468	794
468	802
468	854
468	916
469	669
469	731
469	793
469	929
469	931
469	998
470	14
470	777
470	917
470	937
470	968
470	979
471	406
471	709
471	790
471	897
471	916
471	970
472	48
472	571
472	713
472	902
472	913
472	991
473	431
473	516
473	895
473	912
473	974
473	980
474	312
474	397
474	689
474	910
474	970
474	987
475	772
475	914
475	963
475	977
475	994
475	999
476	608
476	707
476	799
476	813
476	901
476	908
477	89
477	493
477	904
477	953
477	965
477	997
478	53
478	150
478	794
478	802
478	970
478	981
479	706
479	895
479	900
479	912
479	970
479	980
480	608
480	695
480	760
480	842
480	882
480	957
481	531
481	682
481	728
481	779
481	900
481	980
482	151
482	252
482	310
482	976
482	985
482	993
483	65
483	377
483	698
483	949
483	975
483	984
484	56
484	421
484	525
484	861
484	909
484	939
485	494
485	808
485	923
485	971
485	972
485	997
486	368
486	553
486	571
486	633
486	655
486	722
487	67
487	608
487	667
487	836
487	908
487	934
488	531
488	629
488	669
488	822
488	828
488	945
489	343
489	379
489	836
489	951
489	953
489	955
490	413
490	666
490	794
490	854
490	868
490	916
491	63
491	582
491	731
491	933
491	959
491	976
492	285
492	625
492	860
492	868
492	977
492	1000
493	398
493	477
493	953
493	958
493	965
493	973
494	485
494	808
494	921
494	947
494	972
