1	2307
1	2529
1	2825
1	2833
2	1474
2	2872
2	2924
2	2974
3	272
3	2695
3	2866
3	2904
4	410
4	2465
4	2865
4	2981
5	2611
5	2769
5	2875
5	2933
6	1661
6	2116
6	2280
6	2987
7	2296
7	2881
7	2925
7	2940
8	124
8	2649
8	2718
8	2996
9	2220
9	2799
9	2855
9	2985
10	91
10	1024
10	1526
10	1986
11	1287
11	1579
11	2610
11	2811
12	1699
12	1990
12	2917
12	2946
13	800
13	1878
13	2365
13	2621
14	1367
14	1471
14	2001
14	2656
15	1415
15	1507
15	2273
15	2807
16	1354
16	2022
16	2116
16	2391
17	2171
17	2287
17	2858
17	2929
18	1871
18	2375
18	2917
18	2946
19	1636
19	2366
19	2582
19	2725
20	2436
20	2633
20	2796
20	2943
21	303
21	729
21	760
21	2404
22	673
22	1760
22	2409
22	2579
23	333
23	969
23	1077
23	2420
24	1238
24	2838
24	2857
24	2967
25	1748
25	2045
25	2075
25	2916
26	903
26	1458
26	2217
26	2743
27	469
27	1166
27	2806
27	2832
28	1032
28	1912
28	1946
28	2645
29	2576
29	2660
29	2698
29	2896
30	2792
30	2804
30	2875
30	2933
31	1214
31	1858
31	2424
31	2604
32	1504
32	1528
32	1954
32	2781
33	841
33	1829
33	2301
33	2989
34	1798
34	2060
34	2727
34	2953
35	1539
35	2375
35	2831
35	2995
36	827
36	1661
36	2370
36	2817
37	50
37	2286
37	2802
37	2916
38	922
38	1502
38	1643
38	2305
39	433
39	891
39	2485
39	2784
40	1651
40	1700
40	1979
40	2814
41	2311
41	2636
41	2909
41	2957
42	1632
42	2320
42	2407
42	2996
43	987
43	2406
43	2526
43	2892
44	2818
44	2869
44	2927
44	2995
45	782
45	1011
45	2600
45	2786
46	2179
46	2465
46	2667
46	2891
47	97
47	1671
47	1757
47	2890
48	1138
48	2654
48	2758
48	2861
49	1863
49	2088
49	2638
49	2662
50	37
50	368
50	1688
50	2802
51	1691
51	2131
51	2446
51	2637
52	1392
52	1712
52	2890
52	2964
53	1356
53	2630
53	2837
53	2996
54	565
54	2492
54	2741
54	2986
55	1866
55	2710
55	2990
55	2991
56	1510
56	2108
56	2440
56	2565
57	1777
57	2084
57	2905
57	2987
58	2346
58	2655
58	2929
58	2960
59	1434
59	1670
59	2353
59	2805
60	278
60	2485
60	2659
60	2722
61	714
61	1534
61	2478
61	2792
62	202
62	1738
62	2258
62	2581
63	1023
63	2709
63	2859
63	2969
64	601
64	1442
64	2724
64	2977
65	243
65	1744
65	2249
65	2352
66	1375
66	2806
66	2810
66	2832
67	2386
67	2911
67	2938
67	2969
68	1619
68	1753
68	2868
68	2948
69	306
69	1207
69	2813
69	2961
70	1737
70	2197
70	2501
70	2933
71	1897
71	2148
71	2518
71	2841
72	156
72	1850
72	2006
72	2838
73	758
73	1168
73	2346
73	2858
74	425
74	1179
74	2862
74	2903
75	2299
75	2625
75	2679
75	2687
76	751
76	1890
76	2239
76	2918
77	1651
77	2128
77	2487
77	2936
78	2613
78	2903
78	2938
78	2969
79	1542
79	1982
79	2100
79	2830
80	675
80	1249
80	1787
80	2625
81	1936
81	2555
81	2793
81	2981
82	2445
82	2677
82	2760
82	2823
83	94
83	2724
83	2843
83	2977
84	2727
84	2882
84	2925
84	2940
85	2576
85	2596
85	2896
85	2977
86	2001
86	2146
86	2704
86	2889
87	1457
87	2049
87	2790
87	2968
88	2563
88	2584
88	2937
88	2952
89	1439
89	2650
89	2944
89	2960
90	2474
90	2867
90	2986
90	2999
91	10
91	500
91	1700
91	2801
92	1116
92	2016
92	2219
92	2372
93	290
93	2698
93	2773
93	2977
94	83
94	1311
94	2719
94	2912
95	1052
95	1701
95	1747
95	2718
96	1307
96	2446
96	2604
96	2690
97	47
97	143
97	2863
97	2953
98	488
98	590
98	1403
98	1877
99	1248
99	1594
99	2801
99	2919
100	947
100	1837
100	2562
100	2609
101	1416
101	1957
101	2719
101	2760
102	795
102	1251
102	1705
102	2873
103	513
103	853
103	2792
103	2875
104	1937
104	2252
104	2818
104	2995
105	1054
105	1940
105	2202
105	2286
106	516
106	2047
106	2451
106	2961
107	558
107	2639
107	2924
107	2992
108	780
108	1479
108	2791
108	2984
109	1541
109	2267
109	2695
109	2699
110	402
110	540
110	1329
110	2156
111	420
111	1299
111	1758
111	1887
112	1890
112	2451
112	2937
112	2952
113	145
113	2280
113	2820
113	2847
114	1817
114	1934
114	2364
114	2915
115	1177
115	2237
115	2787
115	2961
116	2361
116	2868
116	2956
116	2957
117	1172
117	1234
117	2006
117	2014
118	749
118	2865
118	2981
118	2983
119	564
119	2532
119	2714
119	2971
120	1015
120	1423
120	2756
120	2920
121	2217
121	2842
121	2947
121	2982
122	1703
122	2747
122	2763
122	2850
123	2420
123	2605
123	2974
123	2992
124	8
124	2680
124	2835
124	2981
125	1986
125	2274
125	2430
125	2980
126	468
126	838
126	2322
126	2998
127	655
127	1362
127	2001
127	2505
128	2867
128	2901
128	2926
128	2954
129	2609
129	2765
129	2779
129	2994
130	2455
130	2893
130	2926
130	2954
131	1787
131	1963
131	2585
131	2951
132	847
132	2309
132	2600
132	2654
133	2525
133	2548
133	2911
133	2969
134	2084
134	2619
134	2823
134	2971
135	1520
135	2619
135	2762
135	2887
136	691
136	2006
136	2625
136	2687
137	1228
137	1460
137	2750
137	2965
138	2363
138	2681
138	2781
138	2892
139	769
139	2030
139	2493
139	2742
140	1369
140	1614
140	2121
140	2913
141	2263
141	2710
141	2930
141	2977
142	2695
142	2744
142	2818
142	2879
143	97
143	1264
143	2863
143	2975
144	258
144	2718
144	2993
144	2996
145	113
145	364
145	2516
145	2833
146	611
146	1281
146	1644
146	2278
147	722
147	1254
147	1561
147	1849
148	256
148	1348
148	2424
148	2905
149	2226
149	2506
149	2696
149	2985
150	927
150	1322
150	1462
150	2581
151	708
151	1764
151	2616
151	2968
152	2099
152	2881
152	2895
152	2923
153	2217
153	2752
153	2842
153	2982
154	2642
154	2818
154	2869
154	2995
155	582
155	2585
155	2816
155	2951
156	72
156	1148
156	1880
156	2625
157	220
157	2364
157	2461
157	2968
158	2325
158	2565
158	2659
158	2901
159	2078
159	2087
159	2189
159	2951
160	2227
160	2496
160	2837
160	2894
161	1520
161	2155
161	2467
161	2565
162	1781
162	2461
162	2709
162	2859
163	478
163	1201
163	2264
163	2609
164	453
164	893
164	2603
164	2933
165	779
165	2662
165	2728
165	2801
166	595
166	2471
166	2682
166	2909
167	2397
167	2482
167	2849
167	2884
168	298
168	1150
168	2848
168	2965
169	2574
169	2655
169	2822
169	2929
170	564
170	798
170	1540
170	2721
171	715
171	1872
171	2313
171	2729
172	686
172	2528
172	2944
172	2972
173	596
173	2026
173	2790
173	2861
174	2658
174	2886
174	2974
174	2976
175	1371
175	1986
175	2828
175	2980
176	2022
176	2707
176	2840
176	2992
177	684
177	2665
177	2675
177	2744
178	1811
178	2852
178	2866
178	2956
179	2421
